Population,Plant_ID,Fruit_nr,Treatment,Missing_seeds,Seeds_counted,Seeds_estimate,Seeds_counted_including_estimated,fruit_length,Branch ,Comments,Seeds_model_OR_direct_count,Seeds_model_from_fruits_at least_5mm,Seeds_final
G1,113,1,hp,0,36,,36,,0,,,,36
G1,113,2,hp,0,29,,29,,0,,,,29
G1,113,3,c,0,22,,22,,0,,,,22
G1,113,1,n,0,10,,10,,0,,,,10
G1,113,2,n,0,9,,9,,0,,,,9
G1,113,4,c,0,0,,0,,0,,,,0
G1,115,2,n,0,22,,22,,0,,,,22
G1,115,4,n,0,20,,20,,0,,,,20
G1,115,1,n,0,15,,15,,0,,,,15
G1,115,3,n,0,13,,13,,0,,,,13
G1,115,1,c,0,8,,8,,0,,,,8
G1,115,2,hp,0,4,,4,,0,,,,4
G1,115,3,hp,0,2,,2,,0,,,,2
G1,115,4,c,0,2,,2,,0,,,,2
G1,115,8,hp,0,2,,2,,1,,,,2
G1,115,5,c,0,0,,0,,0,,,,0
G1,115,6,hp,0,0,,0,,0,,,,0
G1,115,7,c,0,0,,0,,1,,,,0
G1,116,2,n,0,33,,33,,0,,,,33
G1,116,5,n,0,32,,32,,0,,,,32
G1,116,1,n,0,31,,31,,0,,,,31
G1,116,3,n,0,20,,20,,0,,,,20
G1,116,4,n,0,17,,17,,0,,,,17
G1,116,9,hp,0,12,,12,,1,,,,12
G1,116,3,c,0,11,,11,,0,,,,11
G1,116,6,hp,0,8,,8,,1,,,,8
G1,116,7,hp,0,8,,8,,1,,,,8
G1,116,10,c,0,7,,7,,1,,,,7
G1,116,4,hp,0,5,,5,,0,,,,5
G1,116,5,c,0,5,,5,,1,,,,5
G1,116,1,c,0,4,,4,,0,,,,4
G1,116,2,hp,0,4,,4,,0,,,,4
G1,116,8,c,0,4,,4,,1,,,,4
G1,117,2,c,0,22,,22,,0,,,,22
G1,117,5,hp,0,20,,20,,1,,,,20
G1,117,3,c,0,17,,17,,0,,,,17
G1,117,4,hp,0,14,,14,,1,,,,14
G1,117,3,n,0,8,,8,,1,,,,8
G1,117,4,n,0,5,,5,,1,,,,5
G1,117,1,n,0,4,,4,,0,,,,4
G1,117,2,n,0,3,,3,,0,,,,3
G1,117,7,c,0,1,,1,,1,,,,1
G1,117,1,hp,0,0,,0,,0,,,,0
G1,117,6,c,0,0,,0,,1,,,,0
G1,118,1,n,0,31,,31,,0,,,,31
G1,118,2,hp,0,29,,29,,0,,,,29
G1,118,4,hp,0,28,,28,,0,,,,28
G1,118,3,c,0,27,,27,,0,,,,27
G1,118,1,c,0,20,,20,,0,,,,20
G1,118,3,n,0,8,,8,,1,,,,8
G1,118,5,hp,0,6,,6,,0,,,,6
G1,118,2,n,0,6,,6,,0,,,,6
G1,118,6,hp,0,1,,1,,1,,,,1
G1,118,7,c,0,0,,0,,1,,,,0
G1,119,1,n,0,37,,37,,0,,,,37
G1,119,3,n,0,29,,29,,1,,,,29
G1,119,2,hp,0,19,,19,,0,,,,19
G1,119,2,n,0,18,,18,,0,,,,18
G1,119,1,c,0,11,,11,,0,,,,11
G1,119,3,c,0,10,,10,,0,,,,10
G1,119,4,c,0,9,,9,,1,,,,9
G1,119,5,hp,0,9,,9,,1,,,,9
G1,119,6,hp,0,0,,0,,1,,,,0
G1,120,1,n,0,37,,37,,0,,,,37
G1,120,1,c,0,36,,36,,0,,,,36
G1,120,2,c,0,34,,34,,0,,,,34
G1,120,4,hp,0,33,,33,,0,,,,33
G1,120,6,hp,0,33,,33,,0,,,,33
G1,120,3,hp,0,25,,25,,0,,,,25
G1,120,2,n,0,16,,16,,0,,,,16
G1,120,5,hp,0,13,,13,,0,,,,13
G1,120,9,hp,0,12,,12,,1,,,,12
G1,120,4,n,0,8,,8,,0,,,,8
G1,120,8,c,0,6,,6,,0,,,,6
G1,120,3,n,0,4,,4,,0,,,,4
G1,120,7,c,0,0,,0,,0,,,,0
G1,121,3,n,0,38,,38,,0,,,,38
G1,121,1,n,0,34,,34,,0,,,,34
G1,121,2,n,0,28,,28,,0,,,,28
G1,121,4,n,0,20,,20,,0,,,,20
G1,121,1,c,0,16,,16,,0,,,,16
G1,121,2,c,0,15,,15,,0,,,,15
G1,121,7,hp,0,14,,14,,0,,,,14
G1,121,5,hp,0,11,,11,,0,,,,11
G1,121,8,c,0,10,,10,,0,,,,10
G1,121,6,hp,0,7,,7,,0,,,,7
G1,121,3,c,0,3,,3,,0,,,,3
G1,121,4,hp,0,1,,1,,0,,,,1
G1,122,2,n,0,18,,18,,0,,,,18
G1,122,1,n,0,7,,7,,0,,,,7
G1,122,1,c,0,4,,4,,0,,,,4
G1,122,3,c,0,0,,0,,1,,,,0
G1,122,4,hp,0,0,,0,,1,,,,0
G1,122,5,hp,0,0,,0,,1,,,,0
G1,122,6,c,0,0,,0,,1,,,,0
G1,122,3,n,0,0,,0,,0,,,,0
G1,123,2,n,0,40,,40,,0,,,,40
G1,123,3,n,0,27,,27,,0,,,,27
G1,123,2,hp,0,19,,19,,0,,,,19
G1,123,1,c,0,18,,18,,0,,,,18
G1,123,3,c,0,18,,18,,0,,,,18
G1,123,4,n,0,18,,18,,0,,,,18
G1,123,5,c,0,14,,14,,0,,,,14
G1,123,6,hp,0,4,,4,,0,,,,4
G1,123,1,n,0,4,,4,,0,,,,4
G1,123,4,c,0,0,,0,,0,,,,0
G1,123,7,hp,0,0,,0,,0,,,,0
G1,124,1,n,0,28,,28,,0,,,,28
G1,124,2,n,0,28,,28,,0,,,,28
G1,124,4,hp,0,23,,23,,0,,,,23
G1,124,7,c,0,19,,19,,1,,,,19
G1,124,1,c,0,17,,17,,0,,,,17
G1,124,2,hp,0,14,,14,,0,,,,14
G1,124,5,hp,0,14,,14,,1,,,,14
G1,124,6,hp,0,14,,14,,1,,,,14
G1,124,3,c,0,11,,11,,0,,,,11
G1,124,8,c,0,7,,7,,1,,,,7
G1,124,3,n,0,2,,2,,0,,,,2
G1,125,1,c,0,35,,35,,0,,,,35
G1,125,2,c,0,21,,21,,0,,,,21
G1,125,3,hp,0,4,,4,,0,,,,4
G1,125,4,hp,0,0,,0,,0,,,,0
G1,125,5,hp,0,0,,0,,0,,,,0
G1,126,4,c,0,30,,30,,0,,,,30
G1,126,3,hp,0,27,,27,,0,,,,27
G1,126,2,hp,0,24,,24,,0,,,,24
G1,126,1,c,0,14,,14,,0,,,,14
G1,127,6,c,0,32,,32,,0,,,,32
G1,127,4,hp,0,31,,31,,0,,,,31
G1,127,5,c,0,31,,31,,0,,,,31
G1,127,2,hp,0,26,,26,,0,,,,26
G1,127,3,c,0,21,,21,,0,,,,21
G1,127,7,hp,0,21,,21,,0,,,,21
G1,127,1,c,0,18,,18,,0,,,,18
G1,127,2,n,0,12,,12,,0,,,,12
G1,127,1,n,0,11,,11,,0,,,,11
G1,127,8,hp,0,10,,10,,0,,,,10
G1,127,4,n,0,10,,10,,0,,,,10
G1,127,3,n,0,9,,9,,0,,,,9
G1,131,4,c,0,11,,11,,0,,,,11
G1,131,7,hp,0,4,,4,,1,,,,4
G1,131,3,c,0,3,,3,,0,,,,3
G1,131,5,c,0,3,,3,,0,,,,3
G1,131,2,n,0,3,,3,,0,,,,3
G1,131,1,hp,0,2,,2,,0,,,,2
G1,131,2,c,0,2,,2,,0,,,,2
G1,131,1,n,0,2,,2,,0,,,,2
G1,131,4,n,0,1,,1,,0,,,,1
G1,131,6,hp,0,0,,0,,0,,,,0
G1,131,3,n,0,0,,0,,0,,,,0
G1,132,2,n,0,37,,37,,0,,,,37
G1,132,1,n,0,25,,25,,0,,,,25
G1,132,3,hp,0,1,,1,,1,,,,1
G1,132,1,c,0,0,,0,,0,,,,0
G1,132,2,hp,0,0,,0,,0,,,,0
G1,132,4,c,0,0,,0,,0,,,,0
G1,133,2,hp,0,13,,13,,0,,,,13
G1,133,9,hp,0,11,,11,,0,,,,11
G1,133,4,hp,0,9,,9,,0,,,,9
G1,133,1,c,0,3,,3,,0,,,,3
G1,133,3,c,0,0,,0,,0,,,,0
G1,133,5,c,0,0,,0,,0,,,,0
G1,133,6,hp,0,0,,0,,0,,,,0
G1,133,7,c,0,0,,0,,0,,,,0
G1,133,8,hp,0,0,,0,,0,,,,0
G1,133,10,c,0,0,,0,,0,,,,0
G1,134,2,c,0,14,,14,,0,,,,14
G1,134,1,hp,0,10,,10,,0,,,,10
G1,134,3,hp,0,10,,10,,0,,,,10
G1,134,5,hp,0,9,,9,,0,,,,9
G1,134,3,n,0,5,,5,,0,,,,5
G1,134,4,c,0,1,,1,,0,,,,1
G1,134,6,c,0,0,,0,,0,,,,0
G1,134,7,hp,0,0,,0,,0,,,,0
G1,134,8,c,0,0,,0,,0,,,,0
G1,134,1,n,0,0,,0,,0,,,,0
G1,134,2,n,0,0,,0,,0,,,,0
G1,134,4,n,0,0,,0,,0,,,,0
G1,135,7,hp,0,27,,27,,1,,,,27
G1,135,8,c,0,26,,26,,1,,,,26
G1,135,2,hp,0,25,,25,,0,,,,25
G1,135,1,c,0,22,,22,,0,,,,22
G1,135,9,hp,0,21,,21,,1,,,,21
G1,135,4,hp,0,15,,15,,0,,,,15
G1,135,5,c,0,13,,13,,1,,,,13
G1,135,2,n,0,7,,7,,0,,,,7
G1,135,3,n,0,7,,7,,0,,,,7
G1,135,10,c,0,4,,4,,1,,,,4
G1,135,4,n,0,3,,3,,0,,,,3
G1,135,5,n,0,2,,2,,0,,,,2
G1,135,6,hp,0,1,,1,,1,,,,1
G1,135,1,n,0,1,,1,,0,,,,1
G1,135,3,c,0,0,,0,,0,,,,0
G1,136,4,c,0,34,,34,,0,,,,34
G1,136,7,c,0,28,,28,,0,,,,28
G1,136,9,hp,0,25,,25,,1,,,,25
G1,136,1,hp,0,20,,20,,0,,,,20
G1,136,2,n,0,19,,19,,0,,,,19
G1,136,1,n,0,16,,16,,0,,,,16
G1,136,3,hp,0,12,,12,,0,,,,12
G1,136,5,hp,0,9,,9,,0,,,,9
G1,136,6,hp,0,8,,8,,0,,,,8
G1,136,4,n,0,7,,7,,0,,,,7
G1,136,3,n,0,3,,3,,0,,,,3
G1,136,8,c,0,2,,2,,1,,,,2
G1,136,2,c,0,1,,1,,0,,,,1
G1,137,1,n,0,23,,23,,0,,,,23
G1,137,4,c,0,17,,17,,1,,,,17
G1,137,2,c,0,8,,8,,1,,,,8
G1,137,3,hp,0,7,,7,,1,,,,7
G1,137,2,n,0,7,,7,,0,,,,7
G1,137,1,hp,0,1,,1,,1,,,,1
G1,138,1,n,0,14,,14,,0,,,,14
G1,138,1,hp,0,0,,0,,0,tiny seeds,,,0
G1,138,2,hp,0,0,,0,,0,tiny seeds,,,0
G1,138,3,hp,0,0,,0,,0,tiny seeds,,,0
G1,138,4,c,0,0,,0,,1,tiny seeds,,,0
G1,139,3,hp,0,38,,38,,0,,,,38
G1,139,8,hp,0,36,,36,,1,,,,36
G1,139,4,n,0,35,,35,,0,,,,35
G1,139,7,hp,0,33,,33,,1,,,,33
G1,139,5,c,0,32,,32,,0,,,,32
G1,139,5,n,0,31,,31,,0,,,,31
G1,139,1,n,0,25,,25,,0,,,,25
G1,139,2,n,0,21,,21,,0,,,,21
G1,139,9,c,0,15,,15,,1,,,,15
G1,139,4,c,0,14,,14,,0,,,,14
G1,139,6,c,0,13,,13,,1,,,,13
G1,139,1,c,0,0,,0,,0,,,,0
G1,139,2,hp,0,0,,0,,0,,,,0
G1,139,3,n,0,0,,0,,0,,,,0
G1,140,3,hp,0,34,,34,,0,,,,34
G1,140,2,c,0,33,,33,,0,,,,33
G1,140,1,hp,0,31,,31,,0,,,,31
G1,140,5,c,0,31,,31,,0,,,,31
G1,140,2,n,0,31,,31,,0,,,,31
G1,140,1,n,0,22,,22,,0,,,,22
G1,140,4,c,0,0,,0,,0,,,,0
G1,140,3,n,0,0,,0,,0,,,,0
G1,141,2,hp,0,46,,46,,0,,,,46
G1,141,5,hp,0,38,,38,,0,,,,38
G1,141,1,c,0,33,,33,,0,,,,33
G1,141,8,c,0,29,,29,,0,,,,29
G1,141,3,hp,0,27,,27,,0,,,,27
G1,141,4,c,0,27,,27,,0,,,,27
G1,141,10,c,0,23,,23,,0,,,,23
G1,141,9,hp,0,20,,20,,0,,,,20
G1,141,7,hp,0,19,,19,,1,,,,19
G1,141,2,n,0,18,,18,,0,,,,18
G1,141,3,n,0,18,,18,,0,,,,18
G1,141,4,n,0,18,,18,,0,,,,18
G1,141,1,n,0,14,,14,,0,,,,14
G1,141,5,n,0,14,,14,,0,,,,14
G1,141,6,c,0,0,,0,,0,,,,0
G1,142,1,c,0,29,,29,,0,,,,29
G1,142,3,n,0,29,,29,,0,,,,29
G1,142,3,hp,0,28,,28,,0,,,,28
G1,142,2,n,0,28,,28,,0,,,,28
G1,142,4,n,0,25,,25,,0,,,,25
G1,142,1,n,0,21,,21,,0,,,,21
G1,142,4,hp,0,18,,18,,0,,,,18
G1,142,2,c,0,17,,17,,0,,,,17
G1,142,5,hp,0,15,,15,,0,,,,15
G1,142,10,hp,0,4,,4,,1,,,,4
G1,142,5,n,0,3,,3,,0,,,,3
G1,142,6,c,0,0,,0,,0,,,,0
G1,142,7,hp,0,0,,0,,0,,,,0
G1,142,8,c,0,0,,0,,0,,,,0
G1,142,9,c,0,0,,0,,0,,,,0
G3,1,11,hp,0,3,,3,,1,,,,3
G3,1,1,e,0,1,,1,,0,,,,1
G3,1,3,hp,0,1,,1,,0,,,,1
G3,1,9,e,0,1,,1,,1,,,,1
G3,1,12,e,0,1,,1,,1,,,,1
G3,1,2,hp,0,0,,0,,0,,,,0
G3,1,4,c,0,0,,0,,0,,,,0
G3,1,5,hp,0,0,,0,,0,,,,0
G3,1,6,c,0,0,,0,,0,,,,0
G3,1,7,hp,0,0,,0,,1,,,,0
G3,1,8,c,0,0,,0,,1,,,,0
G3,1,10,c,0,0,,0,,1,,,,0
G3,7,10,hp,0,35,,35,,0,,,,35
G3,7,2,hp,0,22,,22,,0,,,,22
G3,7,2,n,0,22,,22,,0,,,,22
G3,7,4,n,0,21,,21,,0,,,,21
G3,7,3,n,0,17,,17,,0,,,,17
G3,7,1,n,0,10,,10,,0,,,,10
G3,7,11,e,0,9,,9,,0,,,,9
G3,7,3,c,0,6,,6,,0,,,,6
G3,7,5,e,0,3,,3,,0,,,,3
G3,7,1,hp,0,1,,1,,0,,,,1
G3,7,4,c,0,0,,0,,0,,,,0
G3,7,6,hp,0,0,,0,,0,,,,0
G3,7,7,c,0,0,,0,,0,,,,0
G3,7,8,c,0,0,,0,,1,,,,0
G3,7,9,hp,0,0,,0,,1,,,,0
G3,13,6,c,0,28,,28,,0,,,,28
G3,13,1,hp,0,25,,25,,0,,,,25
G3,13,1,n,0,16,,16,,0,,,,16
G3,13,5,c,0,15,,15,,0,,,,15
G3,13,2,n,0,9,,9,,0,,,,9
G3,13,2,hp,0,9,,9,,0,,,,9
G3,13,3,c,0,6,,6,,0,,,,6
G3,13,3,n,0,6,,6,,0,,,,6
G3,13,4,hp,0,1,,1,,0,,,,1
G3,19,7,e,0,26,,26,,1,,,,26
G3,19,8,e,0,17,,17,,1,,,,17
G3,19,5,c,0,16,,16,,0,,,,16
G3,19,6,e,0,16,,16,,1,,,,16
G3,19,12,hp,0,9,,9,,1,,,,9
G3,19,3,hp,0,8,,8,,0,,,,8
G3,19,9,hp,0,8,,8,,1,,,,8
G3,19,13,c,0,8,,8,,1,,,,8
G3,19,11,e,0,7,,7,,1,,,,7
G3,19,10,c,0,6,,6,,1,,,,6
G3,19,3,n,0,3,,3,,1,,,,3
G3,19,2,e,0,2,,2,,0,,,,2
G3,19,1,c,0,1,,1,,0,,,,1
G3,19,2,n,0,1,,1,,0,,,,1
G3,19,4,hp,0,0,,0,,0,,,,0
G3,19,1,n,0,0,,0,,0,,,,0
G3,19,4,n,0,0,,0,,1,,,,0
G3,25,5,c,0,37,,37,,0,,,,37
G3,25,2,hp,0,35,,35,,0,,,,35
G3,25,6,e,0,30,,30,,0,,,,30
G3,25,3,hp,0,29,,29,,0,,,,29
G3,25,11,e,0,29,,29,,0,,,,29
G3,25,7,e,0,19,,19,,0,,,,19
G3,25,4,e,0,16,,16,,0,,,,16
G3,25,1,n,0,12,,12,,0,,,,12
G3,25,9,hp,0,9,,9,,1,,,,9
G3,25,10,e,0,5,,5,,1,,,,5
G3,25,1,c,0,2,,2,,0,,,,2
G3,25,3,n,0,2,,2,,1,,,,2
G3,25,8,c,0,0,,0,,1,,,,0
G3,25,2,n,0,0,,0,,0,,,,0
G3,31,3,n,0,31,,31,,0,,,,31
G3,31,4,n,0,21,,21,,0,,,,21
G3,31,5,c,0,20,,20,,0,,,,20
G3,31,1,n,0,13,,13,,0,,,,13
G3,31,2,hp,0,11,,11,,0,,,,11
G3,31,7,hp,0,7,,7,,0,,,,7
G3,31,8,c,0,1,,1,,0,,,,1
G3,31,1,c,0,0,,0,,0,,,,0
G3,31,3,hp,0,0,,0,,0,,,,0
G3,31,6,hp,0,0,,0,,0,,,,0
G3,31,9,c,0,0,,0,,0,,,,0
G3,31,10,hp,0,0,,0,,0,,,,0
G3,31,2,n,0,0,,0,,0,,,,0
G3,31,5,n,0,0,,0,,0,,,,0
G3,38,3,n,0,33,,33,,1,,,,33
G3,38,7,hp,0,22,,22,,1,,,,22
G3,38,4,n,0,7,,7,,1,,,,7
G3,38,6,c,0,4,,4,,1,,,,4
G3,38,5,hp,0,3,,3,,1,,,,3
G3,38,2,n,0,3,,3,,0,,,,3
G3,38,1,hp,0,0,,0,,0,,,,0
G3,38,2,c,0,0,,0,,0,,,,0
G3,38,3,c,0,0,,0,,0,,,,0
G3,38,4,hp,0,0,,0,,0,,,,0
G3,38,8,c,0,0,,0,,1,,,,0
G3,38,1,n,0,0,,0,,0,,,,0
G3,43,2,hp,0,19,,19,,0,,,,19
G3,43,1,e,0,18,,18,,0,,,,18
G3,43,4,c,0,18,,18,,0,,,,18
G3,43,5,hp,0,18,,18,,0,,,,18
G3,43,3,c,0,14,,14,,0,,,,14
G3,43,1,n,0,10,,10,,0,,,,10
G3,43,2,n,0,7,,7,,0,,,,7
G3,43,6,e,0,2,,2,,0,plus tiny seeds,,,2
G3,43,8,hp,0,2,,2,,1,,,,2
G3,43,4,n,0,1,,1,,0,,,,1
G3,43,7,c,0,0,,0,,0,,,,0
G3,43,9,hp,0,0,,0,,1,,,,0
G3,43,10,c,0,0,,0,,1,,,,0
G3,43,3,n,0,0,,0,,0,,,,0
G3,49,2,hp,0,33,,33,,0,,,,33
G3,49,2,n,0,32,,32,,0,,,,32
G3,49,3,c,0,28,,28,,0,,,,28
G3,49,10,hp,0,25,,25,,1,,,,25
G3,49,11,c,0,22,,22,,1,,,,22
G3,49,7,c,0,20,,20,,0,,,,20
G3,49,4,c,0,16,,16,,0,,,,16
G3,49,1,n,0,14,,14,,0,,,,14
G3,49,5,hp,0,11,,11,,0,,,,11
G3,49,6,e,0,11,,11,,0,,,,11
G3,49,14,e,0,10,,10,,0,,,,10
G3,49,3,n,0,10,,10,,0,,,,10
G3,49,4,n,0,3,,3,,0,,,,3
G3,49,12,e,0,2,,2,,1,,,,2
G3,49,15,e,0,1,,1,,0,,,,1
G3,49,1,hp,0,0,,0,,0,,,,0
G3,49,8,c,0,0,,0,,1,,,,0
G3,49,9,hp,0,0,,0,,1,,,,0
G3,49,13,e,0,0,,0,,0,,,,0
G3,49,5,n,0,0,,0,,0,,,,0
G3,61,13,e,0,29,,29,,0,,,,29
G3,61,4,c,0,25,,25,,0,,,,25
G3,61,6,c,0,18,,18,,0,,,,18
G3,61,4,n,0,18,,18,,1,,,,18
G3,61,9,c,0,17,,17,,1,,,,17
G3,61,10,e,0,17,,17,,1,,,,17
G3,61,8,hp,0,14,,14,,1,,,,14
G3,61,3,hp,0,13,,13,,0,,,,13
G3,61,7,e,0,13,,13,,0,,,,13
G3,61,5,n,0,12,,12,,1,,,,12
G3,61,3,n,0,11,,11,,1,,,,11
G3,61,11,hp,0,10,,10,,1,,,,10
G3,61,2,n,0,8,,8,,0,,,,8
G3,61,12,c,0,6,,6,,0,,,,6
G3,61,5,e,0,5,,5,,0,,,,5
G3,61,14,e,0,5,,5,,0,,,,5
G3,61,1,hp,0,3,,3,,0,,,,3
G3,61,1,n,0,1,,1,,0,,,,1
G3,61,2,hp,0,0,,0,,0,,,,0
G3,85,1,n,0,29,,29,,0,,,,29
G3,85,3,hp,0,27,,27,,0,,,,27
G3,85,2,n,0,26,,26,,0,,,,26
G3,85,6,hp,0,12,,12,,0,,,,12
G3,85,2,hp,0,11,,11,,0,,,,11
G3,85,3,n,0,3,,3,,0,,,,3
G3,85,1,c,0,1,,1,,0,,,,1
G3,85,7,c,0,1,,1,,0,,,,1
G3,85,10,c,0,1,,1,,0,,,,1
G3,85,5,n,0,1,,1,,0,,,,1
G3,85,4,c,0,0,,0,,0,,,,0
G3,85,5,hp,0,0,,0,,0,,,,0
G3,85,8,hp,0,0,,0,,0,,,,0
G3,85,9,c,0,0,,0,,0,,,,0
G3,85,4,n,0,0,,0,,0,,,,0
G3,91,11,e,0,32,,32,,1,,,,32
G3,91,13,e,0,28,,28,,1,,,,28
G3,91,6,hp,0,27,,27,,0,,,,27
G3,91,1,c,0,24,,24,,0,,,,24
G3,91,5,n,0,23,,23,,0,,,,23
G3,91,4,n,0,22,,22,,0,,,,22
G3,91,10,c,0,16,,16,,1,,,,16
G3,91,2,n,0,15,,15,,0,,,,15
G3,91,14,e,0,14,,14,,1,,,,14
G3,91,4,hp,0,13,,13,,0,,,,13
G3,91,9,hp,0,13,,13,,1,,,,13
G3,91,1,n,0,12,,12,,0,,,,12
G3,91,3,hp,0,10,,10,,0,,,,10
G3,91,2,hp,0,9,,9,,0,,,,9
G3,91,12,e,0,4,,4,,1,,,,4
G3,91,3,n,1,4,,4,,0,cut fruit,,,4
G3,91,5,c,0,0,,0,,0,,,,0
G3,91,7,c,0,0,,0,,1,,,,0
G3,91,8,c,0,0,,0,,1,,,,0
G3,103,1,n,0,32,,32,,0,,,,32
G3,103,2,n,0,24,,24,,0,,,,24
G3,103,4,hp,0,18,,18,,0,,,,18
G3,103,7,hp,0,14,,14,,0,,,,14
G3,103,2,c,0,13,,13,,0,,,,13
G3,103,1,hp,0,4,,4,,0,,,,4
G3,103,3,n,0,4,,4,,0,,,,4
G3,103,4,n,0,4,,4,,0,,,,4
G3,103,5,c,0,3,,3,,0,,,,3
G3,103,9,c,0,2,,2,,0,,,,2
G3,103,10,hp,0,2,,2,,0,,,,2
G3,103,3,hp,1,1,,1,,0,cut fruit,,,1
G3,103,6,c,1,1,,1,,0,cut fruit,,,1
G3,103,8,c,0,0,,0,,0,,,,0
G3,103,5,n,0,0,,0,,0,,,,0
G3,109,1,n,0,12,,12,,0,,,,12
G3,109,2,n,0,8,,8,,0,,,,8
G3,109,7,c,0,6,,6,,1,,,,6
G3,109,10,c,0,5,,5,,1,,,,5
G3,109,5,e,0,4,,4,,0,,,,4
G3,109,8,e,0,3,,3,,1,,,,3
G3,109,5,n,0,3,,3,,0,,,,3
G3,109,6,hp,0,2,,2,,1,,,,2
G3,109,3,n,0,2,,2,,0,,,,2
G3,109,2,hp,0,1,,1,,0,,,,1
G3,109,11,hp,0,1,,1,,1,,,,1
G3,109,12,c,0,1,,1,,1,,,,1
G3,109,1,hp,0,0,,0,,0,,,,0
G3,109,3,c,0,0,,0,,0,,,,0
G3,109,4,c,0,0,,0,,0,,,,0
G3,109,9,hp,0,0,,0,,1,,,,0
G3,109,4,n,0,0,,0,,0,,,,0
G3,115,2,n,0,14,,14,,0,,,,14
G3,115,1,n,0,13,,13,,0,,,,13
G3,115,3,hp,0,11,,11,,0,,,,11
G3,115,5,e,0,11,,11,,0,,,,11
G3,115,4,c,0,8,,8,,0,,,,8
G3,115,7,c,0,8,,8,,0,,,,8
G3,115,2,c,0,5,,5,,0,,,,5
G3,115,6,e,0,5,,5,,0,,,,5
G3,115,3,n,0,4,,4,,0,,,,4
G3,121,4,hp,0,28,,28,,0,,,,28
G3,121,1,hp,0,27,,27,,0,,,,27
G3,121,2,c,0,27,,27,,0,,,,27
G3,121,3,c,0,26,,26,,0,,,,26
G3,121,9,c,0,26,,26,,0,,,,26
G3,121,5,c,0,23,,23,,0,,,,23
G3,121,3,n,0,23,,23,,0,,,,23
G3,121,5,n,0,20,,20,,0,,,,20
G3,121,2,n,0,19,,19,,0,,,,19
G3,121,1,n,0,18,,18,,0,,,,18
G3,121,4,n,0,16,,16,,0,,,,16
G3,121,7,hp,0,15,,15,,0,,,,15
G3,121,6,hp,0,11,,11,,0,,,,11
G3,121,8,c,0,5,,5,,0,,,,5
G3,127,6,hp,0,39,,39,,0,,,,39
G3,127,8,hp,0,36,,36,,0,,,,36
G3,127,3,n,0,35,,35,,0,,,,35
G3,127,7,hp,0,27,,27,,0,,,,27
G3,127,4,n,0,27,,27,,0,,,,27
G3,127,4,c,0,23,,23,,0,,,,23
G3,127,5,hp,0,21,,21,,0,,,,21
G3,127,2,n,0,21,,21,,0,,,,21
G3,127,1,c,0,18,,18,,0,,,,18
G3,127,2,c,0,18,,18,,0,,,,18
G3,127,9,e,0,8,,8,,0,,,,8
G3,127,1,n,0,5,,5,,0,,,,5
G3,127,3,c,0,3,,3,,0,,,,3
G3,133,1,e,0,32,,32,,0,,,,32
G3,133,6,hp,0,32,,32,,0,,,,32
G3,133,13,hp,0,27,,27,,1,,,,27
G3,133,4,n,0,27,,27,,0,,,,27
G3,133,5,n,0,26,,26,,0,,,,26
G3,133,8,hp,0,25,,25,,0,,,,25
G3,133,1,n,0,23,,23,,0,,,,23
G3,133,5,c,0,22,,22,,0,,,,22
G3,133,7,hp,0,22,,22,,0,,,,22
G3,133,2,e,0,20,,20,,0,,,,20
G3,133,10,hp,0,19,,19,,1,,,,19
G3,133,3,n,0,18,,18,,0,,,,18
G3,133,2,n,0,12,,12,,0,,,,12
G3,133,3,e,0,11,,11,,0,,,,11
G3,133,12,c,0,10,,10,,1,,,,10
G3,133,11,c,0,2,,2,,1,,,,2
G3,133,4,c,0,0,,0,,0,,,,0
G3,133,9,c,0,0,,0,,0,,,,0
G3,139,2,n,0,20,,20,,0,,,,20
G3,139,2,hp,0,7,,7,,0,,,,7
G3,139,6,c,0,3,,3,,0,,,,3
G3,139,5,c,1,2,,2,,0,cut fruit,,,2
G3,139,1,n,0,2,,2,,0,,,,2
G3,139,3,n,0,2,,2,,0,,,,2
G3,139,1,c,0,0,,0,,0,,,,0
G3,139,3,hp,0,0,,0,,0,undeveloped seeds,,,0
G3,139,4,hp,0,0,,0,,0,,,,0
G3,145,1,n,0,19,,19,,0,,,,19
G3,145,2,n,0,2,,2,,0,,,,2
G3,145,1,e,0,1,,1,,0,,,,1
G3,145,4,hp,0,1,,1,,0,,,,1
G3,145,2,c,0,0,,0,,0,,,,0
G3,145,3,c,0,0,,0,,0,,,,0
G3,145,5,hp,0,0,,0,,0,,,,0
G3,145,6,hp,0,0,,0,,0,,,,0
G3,157,1,n,0,18,,18,,0,,,,18
G3,157,1,hp,0,2,,2,,0,,,,2
G3,157,2,n,0,2,,2,,0,,,,2
G3,157,4,e,0,1,,1,,0,,,,1
G3,157,2,c,0,0,,0,,0,,,,0
G3,157,3,hp,0,0,,0,,0,,,,0
G3,157,5,hp,0,0,,0,,0,,,,0
G3,157,6,c,0,0,,0,,0,,,,0
G3,157,7,hp,0,0,,0,,0,,,,0
G3,157,8,c,0,0,,0,,0,,,,0
G3,157,3,n,0,0,,0,,0,,,,0
G3,164,4,hp,0,24,,24,,0,,,,24
G3,164,5,c,0,24,,24,,0,,,,24
G3,164,1,hp,0,8,,8,,0,,,,8
G3,164,7,hp,0,6,,6,,0,,,,6
G3,164,6,c,0,2,,2,,0,,,,2
